source_node_id,concept_node_id,confidence,batch_id,updated_at,profile_id
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_1c8576ba87ea,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_882929a7b1fc,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_7707baba3f38,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_78ef56b2913d,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_84a7efb3cc4b,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_62d14eaed788,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_844f8ad3dc0e,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_theme_efb942ca159c,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_event_a5aaead05f60,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_person_209e09f17aee,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_concept_db0a89df95f2,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_problem_228069338742,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_example_c350b544c302,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_problem_8d73d1f51979,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_problem_2e23b0c031cb,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_data_0e01f40cc537,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_concept_da0ab406c538,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_concept_bc306f34f942,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_problem_ffa08b04465a,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_concept_f3306c002aa1,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_concept_b4a3b4f10ec7,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_concept_ddbb671a1d33,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_f79a2b2de01c,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_df41f79ebbde,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_8eb9c952c4f3,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_6720c7db8358,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_f342bba5e9c7,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_f2862c90cf5f,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_2f3af464b666,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8493576d871fa411c67d4255b66ffac619b5f85f,concept_insight_ba25e840c09c,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_domain_c5e34dfeae31,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_domain_56441dbefe7d,0.71,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_domain_d73d97c85da5,0.64,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_domain_a97f95cb9036,0.53,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_cde874366311,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_93218682a633,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_0b9c40adb718,0.73,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_0323cd1f92f0,0.79,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_e3c7bbb32f9f,0.76,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_cef9a9c9abea,0.62,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_ed51747319b1,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_13ccca9acff4,0.51,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_e50b98f2c853,0.64,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_theme_8861e0d208d4,0.53,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_organization_7cc7b8406153,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_organization_96e1936d5f1d,0.71,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_concept_74cf9f64233a,0.62,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_concept_374ae172f793,0.74,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_organization_cc6183c7e6ae,0.77,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_organization_6fbd6e5190d5,0.66,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_organization_813cfe2f8018,0.61,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_project_b95862152ff3,0.71,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_concept_5f55fef87c9c,0.58,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_tool_4b55d9b84dce,0.52,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_organization_b6a4497856e2,0.51,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_example_2c80abdc7544,0.56,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_tool_95568d7edb44,0.63,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_problem_9726a7d48915,0.86,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_quote_a2986c10a43f,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_insight_e794810a13ef,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_insight_66536b1e36a7,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_insight_05aa6a7b8cdc,0.71,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_insight_470030ad4650,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_d1e8067d6ce6d5a55dd55d3684e1922ddfa620e8,concept_insight_ffa5d5a7b8cd,0.68,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_domain_bdad25e4cd05,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_domain_1602bd03169f,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_domain_1847ca18206c,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_domain_bb3345625297,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_domain_c8b3347b1708,0.5,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_theme_b72038f5164d,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_theme_fb865f5891ae,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_theme_4c07c6742963,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_theme_6e012f9ac3a8,0.79,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_theme_483da91bb614,0.77,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_theme_4a9f91d1240d,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_concept_7091d2715a81,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_concept_dc6ee4cdb9aa,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_framework_337240a96f40,0.86,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_tool_d37deb11ab4f,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_tool_c1c12d49d1e0,0.82,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_tool_2b77fd0c6864,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_tool_f9f6546dfe8a,0.73,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_tool_7e4ff8ddf3e5,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_problem_546dd49ff145,0.77,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_problem_b762584fbc70,0.74,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_person_1b6312ede318,0.71,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_example_fc8aca7c31c2,0.68,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_example_c32515ff90e8,0.66,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_technique_592905ca697c,0.65,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_project_8b776f795fa9,0.63,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_08d14842ffcd,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_9a7172f1d8c8,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_75611bbe455c,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_3bfd9524af0f,0.86,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_399c32fa40c8,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_2abca14dbe74,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_04f1c99b727c,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8392a42cb3d8ec779dec25d7f10e22765ee5897f,concept_insight_8e7d70cde12a,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_domain_a290a714846b,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_domain_4f4118e273eb,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_domain_8e9a57c2a700,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_domain_e70a7d890fdc,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_domain_aa086e443a06,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_41e347bb2550,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_6db96ab49b6a,0.87,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_70047803e06e,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_bb241d8eafcf,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_1d264c8c4e5a,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_f636fcc71916,0.82,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_0a06229085a2,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_64a1a3a8b20f,0.73,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_quote_f67fed3093d6,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_concept_300b0ce7f42c,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_song_17d9809bed24,0.86,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_song_10ac02ca8957,0.89,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_quote_7a80ffe63e6a,0.87,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_quote_c50467b63f7b,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_person_51eb0d09611c,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_concept_b1a5296cb659,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_character_41fee739f6ee,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_theme_43c39021bb74,0.82,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_quote_0c9db41aba13,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_technique_a5f3b5e80870,0.77,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_abd161db0f89,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_0449e6cdf608,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_5d80e097fd4d,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_92d0dd7ca5aa,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_556fd345936c,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_11d4cde9700a,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_36696f32b8cc,0.83,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_414ac8255cc64b97b0614165b17701509ba38a47,concept_insight_01279e5d1617,0.76,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_domain_ec0eb439899e,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_domain_79be89866d06,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_domain_232eb9300d28,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_domain_fe3d1148f3ef,0.5,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_7575d727932f,0.95,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_38b944c29632,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_7df4f3e3d80b,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_9a858beb1019,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_0fbe4e2fda0d,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_3ff32f9f49ec,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_cc4cd0302d7e,0.75,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_theme_cf58c74dc5bc,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_example_40b0b60a19d9,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_organization_cbf85a1b2a0c,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_organization_1ed16d4a9679,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_organization_2855bc13f39c,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_concept_3e383ae2717e,0.86,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_concept_53c051279c7e,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_concept_02c894f84139,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_tool_fb6200268386,0.7,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_tool_377cb68e8d54,0.65,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_quote_4210556eb91b,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_concept_6eee5f5be857,0.6,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_problem_50945df8dbbb,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_b501128ae055,0.94,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_013596266b23,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_5b846f78bd84,0.9,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_70391b35c925,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_b7e0f0d7c69c,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_b7e24a453680,0.84,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_e824b5e21e39,0.8,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_b98113d1ad6d6d0682e675bc1e13c5633fba27c3,concept_insight_511e47b693fc,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_domain_1602bd03169f,0.92,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_domain_71392c689382,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_domain_86d37f6c96c1,0.85,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_domain_ec0eb439899e,0.88,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_domain_cee803d4cfc3,0.81,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theme_1f09b347acb4,0.94,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theme_0643c166f9c9,0.89,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theme_021670d1b86c,0.86,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theme_b187b980d542,0.78,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
source_8b57211b6b16be0824bca7fc614f7fc3040ba220,concept_theme_dd615f11df34,0.82,groq_batch_13r_outputs.normalized,"2026-04-07 12:35:39",
